9.336274644447951232e+01,1.569513958969124978e+01,-5.911059631723388108e+00,-1.036749491630347819e+01,1.685913895512590344e+01,1.412753019183298342e+01,-1.062763335935193965e+01,1.106082414459169883e+01,-2.588452491816467305e+00,-1.079594418719497462e+01,-6.154932205048210037e+00,5.668211378022897762e+00,1.093430104038463924e+01,2.223276571093641074e+00,1.789062771591799050e+00,1.636647593773958187e+00,-2.378598587385833685e-01,5.030037614064089446e+00,2.113155958512705368e+01,8.710562986921999595e+00,1.121170179368984066e+01,-3.154781804987889515e+00,1.950171990330858973e+00,1.872125587884387343e+01,-1.392237810911021434e+01,1.996050735157103517e+01,9.238468583508524290e+00,8.889618064213923532e+00,-1.696652611512375586e+01,-2.070145618743546123e+01,-4.802481881709140810e-01,-1.047331843806460272e+00,5.110268800472056228e+00,6.150948988281527363e+00,-1.349956210448209459e+00,1.404839137398345805e+01,-1.044230220582612922e+01,-3.179440847151730143e+00,1.400077315513668985e+01,9.757009520538144187e+00,6.549274976648711721e+00,3.437096691252520486e+00,1.661525469390792598e+00,7.197402128370450569e+00,-3.062038792314207392e+00,1.551449596244118379e+00,1.876204441331622341e+00,1.573124947490079029e+00,4.087243125639474783e+00,-9.555809712960096292e+00,5.539142991276340133e+00,-1.146498459829902572e+01,1.799259360781997552e+00,4.901287992402627580e+00,5.825127578177939469e+00,-1.281712661104583795e+01,1.119887073883546513e+01,-1.098913561747913192e+01,8.061211400407609418e+00,1.501123071457975655e+01,-7.318825151079843216e+00,4.593004338325916702e-01,-6.850058448009105128e+00,4.094685336069916914e+00,1.426576159740560890e+01,-1.475344787023314019e+01,-6.119944712471085069e+00,9.106976678507182399e+00,-1.936296706304890236e+01,-4.592125555967088602e+00,-2.034850541350266273e-01,-1.974856002449794534e+00,-8.063290083093001215e+00,1.036163221546763324e+01,-7.931948884054434323e+00,-5.327126794989121450e+00,-1.578346970267901206e+01,-6.283913060174526777e+00,1.384392298393250975e+01,2.017983009413997308e+01,1.758344823000825485e+01,7.949879158553792458e+00,-6.193762891905106649e+00,8.610405023399584579e+00,2.296678470578465414e-01,-1.788889711616713640e+01,4.745487938902535952e+00,6.651534635505046644e+00,1.526682519573993169e+01,6.352275629498293164e+00,1.728216915509497298e+01,7.681130123605912630e+00,2.029820697806255225e+01,7.180547181103015042e+00,9.327324451198686361e+00,-2.865413034033699624e+00,6.651203096282043425e+00,-1.621922578638643975e+00,-1.400620155118956767e+00,1.482778424212848556e+01
1.569513958969124978e+01,1.004711567333885398e+02,-6.217871264706927192e+00,6.816909284610475517e+00,-4.694950489399011495e+00,-1.800196451815329368e+01,-3.492097461729810615e+00,1.077709592065036581e+01,4.810624016119980695e+00,5.037170002667251678e-01,8.536516408805858713e-01,9.251296598104671531e+00,1.687072484263597971e+01,7.910835865000384715e+00,-3.411200230071580020e+00,7.600008547913042811e+00,-7.707140494392111130e+00,-1.047312992320403247e+01,7.917963316737968604e+00,2.647209503815637177e+01,5.539457563380835836e+00,-1.381080697561454507e+01,6.866019572699493700e+00,6.770620306150783030e+00,9.847783288770592947e+00,-1.119572544397934877e+01,-5.428424356711555987e+00,-4.348929643255945443e-01,4.217782343168613224e+00,-1.169133877627865736e+01,4.534852751573062335e+00,4.276439726105583539e+00,-2.126802728585787250e+01,1.497301199878410038e+01,1.348514879896968210e+01,8.906377828902957816e+00,5.420244502811962128e+00,1.278977976360264712e+01,-2.370111792288926988e+00,-1.375952679537311774e+01,-9.844164136835470202e+00,8.981104577056719052e+00,5.131476344636634934e+00,8.510900914877452816e-01,5.825259420041478009e+00,-9.275951335994908620e-01,2.569040162072474232e+01,3.119176110350027731e+00,-6.407545294035975614e-01,-1.100156061561558651e+01,-1.459379441603457506e-01,1.413035774756611751e+01,8.791812693472504492e+00,-3.290212154732764516e-01,-2.473641757340780067e+00,8.937818977211027249e-01,-9.549432376197476202e+00,-9.790598467019780315e+00,-3.089333390966748194e+00,7.734400197453513703e-01,-4.817307116867469929e+00,2.384591596506367317e+00,-2.736479568120759431e+00,-1.033983302037180430e+01,-1.840752359460132581e+01,9.703415262901790683e+00,8.632780206123145561e+00,-1.065111507913479860e+00,-4.538769519051301771e+00,-3.804911416908453248e+00,-3.540632777107254325e-01,2.091572395125415440e+01,-1.328279054436989348e+01,5.292932785395047190e+00,7.966308327885548657e+00,-8.493424889042266557e+00,-8.397283406188486010e-01,-3.193209305741531168e-01,7.552316849824523004e+00,4.694539582277399425e+00,6.299278541518653185e+00,-1.767499224132357227e+01,-1.490128411482880466e+01,6.372857063262711286e-01,-1.744105400173426190e+01,-9.313986322743794677e-01,7.221872928144412729e-02,5.780384784827019118e+00,2.633594943618191131e+00,-4.690857678700727895e+00,2.661665564310217835e+00,-9.511857931657061727e+00,-1.710951118624874567e+01,-1.355079092921687822e+00,-3.077564482172414628e+00,-1.907602785117834188e+01,-6.033117529547119773e+00,1.759508250721580680e+01,-5.483768609809515304e+00,2.991660977653991083e+00
-5.911059631723388108e+00,-6.217871264706927192e+00,1.206563743771458803e+02,-2.501311393209275025e+01,2.829592448566727203e+00,-3.338295839043479596e+00,-8.852646648973687249e+00,4.328135413082821792e+00,-7.693100299467657166e+00,1.874217152000207065e+01,2.329629552094247913e+01,9.397848851667317760e+00,2.244708871639909731e+01,-2.978749586082477308e+00,-6.912088977995722416e+00,-1.094216613084239853e+01,1.437795906095168341e+01,9.070006153571796403e+00,-2.668175127215053344e+00,-4.610574029412325636e+00,1.995976558115163968e+01,1.311651635448929198e+01,1.915976514217224391e+01,-1.282183606657728880e+01,-2.553813754187691742e+00,-9.580929991536748958e+00,1.285328489078724878e+01,8.362956105351619485e+00,1.003769519492966467e+01,6.696409576096902683e+00,1.110755961492304245e+01,1.916708210465771245e+01,-1.127652209192103072e+01,1.662267665130769601e+01,5.357795407350794292e+00,9.566164518166605291e+00,-1.512251288275531791e-01,-1.200231648234019133e+01,-3.493644245548805927e-01,-6.504467124250244758e+00,-3.765347163387172014e+00,-2.004487915920389884e+00,-1.564905754396292537e+01,-9.555079489816286298e+00,1.321854612212320212e+01,4.189350304943241454e+00,-6.557978569595908525e+00,3.866956061812361067e-01,-1.977181212336865812e+01,-1.339439894656400121e+01,9.977352363225049814e+00,1.253678574229318166e+01,2.914765877427912155e+00,3.076956225900103092e+00,2.434214183269350684e+00,1.286843873540738770e+01,3.884277544896193923e+00,1.552455802880659697e+01,1.161544293727162369e+01,-2.564298632059409400e+01,7.071445267069810248e-01,-1.148441491451670160e+01,8.430616436396318747e+00,-1.393278629067995666e+01,-5.629158876570601322e+00,1.106970792662574787e+01,9.213996346225862055e+00,-7.257606436139845130e+00,-8.800194478109499840e-01,1.687957014332537031e-01,4.748957913441054224e+00,3.024122219998483629e+00,1.210714492614681559e+00,-1.445454627218906296e+01,-1.545455203380716469e+01,-1.087187575052954891e+01,-6.425028969221552089e+00,9.078547081830393495e+00,-5.183864195509753969e+00,1.074357513514864770e+01,1.100994539504102221e+01,-2.187439126914295073e+01,-4.242548810103632384e+00,-1.325365389980507480e+01,1.780459263137507619e+01,-1.657939546877679504e+01,-7.811768593137254690e+00,1.600750755887041077e+00,2.956424822944427433e+01,4.298373743858918683e-01,1.524434835010627332e+01,2.294748619875635853e+01,-7.051907633488760041e+00,1.399730924732998372e-01,-7.092498860573093200e-01,6.265155391457643219e+00,3.140303003156088013e-01,-1.024709852721709247e+01,7.263876037513952610e+00,-9.168881681894199831e-01
-1.036749491630347819e+01,6.816909284610475517e+00,-2.501311393209275025e+01,9.315591659582405271e+01,-5.577172983885572144e+00,-6.170318870946347900e+00,3.442733295161853224e+00,6.747666163178675625e+00,-1.340162918940397629e+00,4.461384814720513070e+00,-2.871082084908941567e+00,6.014579342423129749e-01,-1.787658815526878087e+01,-9.370433643558757630e-01,4.873001936609126616e+00,1.859048196861036450e-01,1.466174835914050512e+01,-2.962654524852030846e+00,-2.999121462208226951e+00,2.197879970291940488e+00,4.992147483916078876e+00,-8.814324984231392435e+00,-4.886100759929377091e+00,1.965950759513519941e+01,1.617591776302895923e+01,-9.743175375838633911e+00,-6.587793605919801898e+00,-9.512035245535482630e+00,8.679432869801492201e-01,1.077818263908721441e+01,5.577205901674401112e+00,4.517981641708016305e+00,-1.182933254672848267e-01,-1.066850036044101202e+01,-1.509333948587581986e+01,-7.579414569636992560e+00,-2.432991121889867547e-01,6.869194975323503982e+00,-1.453215096116189819e+01,-2.313284692763528216e+00,3.827457073532336107e+00,-5.677731764049878116e+00,-1.391641170909447389e+00,1.892159442722828189e+01,-1.242467539569268276e+01,5.495813945851848459e+00,1.200743165355861120e+00,1.507119747979918500e+01,1.821773977310826353e+00,5.291466578162524748e+00,6.493516936992233327e-04,8.259118765548736363e+00,-4.144392403587030316e+00,-8.768274677275462281e+00,-9.744464456946738906e+00,8.470035182286087760e+00,-1.111151054312747632e+01,-2.670353072768081759e+00,-1.129289787616586693e+01,-5.039196724848995501e-01,5.626601906415356069e+00,-6.146007854993978947e-01,-1.957167708331523670e+01,1.050704947891520824e+01,-5.006465294524154785e+00,-1.427619960533011856e+01,8.424398733381790905e+00,1.874054467119664613e+00,1.747369963810288196e+00,-1.781385430455339147e+01,-1.282411736610045594e+00,1.226682603486482392e+01,8.802937748675058183e-01,6.815120258832265243e+00,1.313990252055016761e+01,4.783987628609918552e+00,1.107468564391140831e+01,9.163498610273892453e+00,6.179418418122899936e+00,-2.948522592551993071e+01,-1.239628753626079050e+00,2.017100199522434067e+01,-2.701460510267529980e+00,6.690532996367412055e-01,-7.364605869258062043e+00,1.010592118212144008e+01,-1.576969202251789248e+01,3.322163645812918897e+00,-4.339245544450094805e+00,3.431844665333536160e+00,-8.347210294174717049e+00,5.606843846516327723e+00,5.320062809655737190e+00,9.073775484184869455e+00,-3.803890320473174991e-01,1.333319072008723793e+01,1.680102347359993642e+00,-1.626541592413687098e+01,7.995109946676145718e+00,1.142292149419395031e+01
1.685913895512590344e+01,-4.694950489399011495e+00,2.829592448566727203e+00,-5.577172983885572144e+00,9.541749171058344814e+01,1.496503248902812366e+01,3.500458390035732226e+00,-5.298177488569266735e+00,-7.570704311317318691e+00,-3.619752494597850756e+00,5.291414493675345554e+00,9.083621267489448314e+00,-1.196043604748330935e+01,1.586384867719245140e+00,1.039671194395863196e+00,-1.938594191411794065e-01,-1.732228890065574589e+01,2.376912787199253752e-01,2.342342690560588192e+00,-2.608225158721635406e+00,8.382557467666286399e+00,-1.088541519698581261e+01,-1.135306113013128915e+01,7.863158362645758181e+00,-1.136695532264728925e+01,2.007371899216799704e+00,1.370420205286984050e+01,-2.956898467546635878e+00,-1.807448830815235041e+01,-5.934411804139338109e+00,1.681829348275621427e+01,-5.052893566077344190e+00,-1.418193445660216057e+01,-1.652953570356240354e+00,3.717725930913218235e+01,1.572167612588274643e+01,-4.112637599400165378e+00,-2.015535985858933898e+01,1.570468614164301435e+01,-4.187408720772575421e+00,1.344288974345931109e+01,-1.011731835542020086e+01,-3.922918716159071728e+00,-5.218668329020531793e+00,-2.192927357124613508e+00,1.267521719148780868e+01,-3.173375597680034854e-01,-4.170041215649042066e+00,2.170774838142533980e+01,-1.405876815983319439e+01,2.923059139442941046e+01,1.430893878395819563e+01,2.821256243200705338e+00,-1.941192844725230415e+01,2.776346169878411985e+00,-3.131509849991258321e+01,-1.558911076221457526e+00,1.836587519475963770e+00,8.229734835413500704e+00,-9.508193352256689934e+00,2.204010607701360480e-01,5.189059331040389189e+00,1.653036292948037111e+00,-1.785866619146390377e+01,-1.056637453664111526e+01,-3.355784301193894148e+00,6.872804123281828215e-01,-5.976323022765864579e+00,9.037330203810578055e+00,1.665827745378507752e+00,1.524688964994987472e+01,2.020725710529736929e+00,3.052410700087331286e+00,4.142892038238057850e+00,1.615308781465746302e+00,4.008724791786490549e+00,3.293429137161829612e+00,2.068410552807431024e+00,-5.834086788342301766e+00,2.288119475006971992e+00,1.042601020269777834e+01,-5.938155454370140696e+00,-1.420785346686743189e+01,7.983735851315788778e+00,2.290736046781030932e+00,-1.788208825559464543e+01,-1.536305413702067213e+01,2.497931673730677371e+00,5.332071466334731724e+00,-1.243858214380912708e+00,9.063261294010565905e+00,-1.908893483181901995e+00,-2.963503151540411995e+00,6.350632442987106607e+00,-5.689923533170083481e+00,1.572417634772711814e+01,-1.755633785077273146e+01,-1.391254673513070372e+01,-3.408791010972715085e+00,-8.903454767518736546e+00
1.412753019183298342e+01,-1.800196451815329368e+01,-3.338295839043479596e+00,-6.170318870946347900e+00,1.496503248902812366e+01,1.169621574662058237e+02,-1.181841650959658452e+01,-2.750140983470763523e+00,-1.071396521297403837e+01,-1.242314940586206440e+01,1.786283953522335599e+00,-8.154767052768798763e+00,-8.549925968151832478e+00,3.408790911166544202e+00,-2.415814210938085349e+00,-1.516990095545607531e+01,1.119676805866655656e+01,1.568228573263393599e+00,2.419837095970650331e+00,9.819752423717828194e+00,-1.635258938426757425e+01,9.898222151371850686e+00,-1.534254670100667539e+01,6.776493813845345215e+00,-1.055613852964715882e+01,2.328701685944298561e+01,8.444254348834316914e+00,2.779372489264738455e+00,-1.075015583709985201e+01,1.916190054464413706e+01,5.063709137758916512e+00,5.552096123465116939e+00,4.393024957170658773e+00,1.525619538901297423e+00,8.653394418060692317e+00,-9.010401418932323381e+00,2.061357707992008237e+00,-4.251522489525958903e+00,1.302293749743027140e+00,9.655538811666604104e+00,-1.569201713739778015e+01,-2.940743846478971246e+00,2.246559927224264452e+00,1.884009640707595068e+01,4.788428209061206808e-01,3.300579930521844729e-01,-2.738379559542021724e+01,-3.545478534282002769e+00,4.565651313309281534e+00,-3.160393228059315440e+00,1.542192362977267628e+01,6.567736040682113918e-01,-3.756887063515723657e-01,2.988264531748191732e+00,-1.404765466093452808e+01,-2.365371316663419776e+01,-6.962873786117184771e+00,1.112907869818450557e+01,1.750036609335304050e+01,1.734765614736296646e+00,2.221374848001114177e+00,3.633911952665474399e+00,-8.331478693589046358e+00,1.924399140430536503e+00,-3.252613409729619764e+00,-1.749611811720559729e+01,-1.151560504406437957e+01,2.195585971538517356e+01,3.575677051318714716e-01,8.668482010021739681e-01,-1.022835653451065063e+01,1.492783990716706199e+00,1.449473916253826289e+01,2.142879003102004631e+01,3.413518723984609426e+00,-6.066855369847305113e+00,-1.304333695901811652e+01,-1.225719254506601741e-01,2.187087572270945746e+00,1.349479657770912722e+00,-7.345789997025463869e+00,1.652357224179226236e+01,1.217062503755922265e+01,8.701631614306597484e+00,-9.654361802411473903e+00,3.304424739300577119e-01,6.928224590301259589e+00,-9.151198556597044842e+00,-1.243487020906313134e+01,7.112596542129894672e+00,5.772147115120033867e+00,-2.061341758371256105e+01,-9.393285908955653074e-01,-8.757018515296641326e+00,-3.493210447995121815e+00,1.440727799754894178e+01,7.524757785888711581e+00,-1.128122867830962939e+01,2.108537180739469008e+01,1.070656895409427101e+01
-1.062763335935193965e+01,-3.492097461729810615e+00,-8.852646648973687249e+00,3.442733295161853224e+00,3.500458390035732226e+00,-1.181841650959658452e+01,9.945940510319134376e+01,-1.124453810319585045e+01,-5.249908257542181822e+00,-6.688787464474812872e+00,-4.591073232757558742e+00,1.201990145948254529e+01,-2.203541565136278191e+00,1.401531044482508870e+00,1.290106646614708641e+00,5.128521556734114917e+00,1.262124394949879580e+01,7.434751113456541383e+00,-1.347549230250885444e+01,-5.618221454600082154e+00,5.108534261951682254e+00,4.007159617847064759e+00,-7.851232544346887110e+00,-7.266196962810810511e+00,2.614845861361504209e+00,-3.144909996195270896e+00,9.194683146862965728e+00,-4.062775257807559548e+00,6.708877266427961672e+00,1.695986334034594023e+01,-1.684412700623583348e+01,-3.786413779144055969e+00,-8.118972057895218697e+00,-5.798091057989656960e+00,2.008727079443411334e+00,4.238246383031955666e+00,-5.379002402396067417e+00,3.878192853401232210e+00,-1.497655748339259496e+01,-1.280473563194090003e+00,-5.266883303130896365e+00,4.613606698942321671e+00,-2.129148602570788196e+00,-6.770768542042349125e+00,3.011218921810630889e+00,-2.188422038712594286e+01,8.126098087734282771e+00,-1.528861436946460928e-01,5.217889014278199511e+00,1.832817663465065916e+00,1.036231382613201824e+01,-2.427036300661999935e-01,9.204992936836751127e+00,-8.425498077792074270e+00,5.846662337891353367e+00,2.012968005446939657e+01,-4.918149351192044882e-01,-7.612597084835201144e+00,-3.860127622485414189e+00,-5.109110286417577029e+00,1.643367623174402326e+01,1.153589031286619715e+01,-5.233172288928448879e+00,-3.539215491504130284e+00,-2.209449638537186900e+01,4.575003237153553726e-01,-1.108737571127770138e+01,-1.711570831897686107e+00,2.341368640688090608e+01,1.859155799317639968e-01,8.538674849353125040e+00,-1.403905958635471407e+01,-2.138021244257145170e+01,5.215798292271689895e+00,-5.074845075996993415e+00,-2.239816774471114158e+00,1.421627877725024369e+01,3.593873587188316954e+00,1.551308357591818243e+01,-8.813419130478832741e+00,-4.608114633605201682e+00,-1.853909393033605468e+01,1.176578357918056383e+01,1.661667853448708954e+01,-2.640848538831864545e+00,3.058545065526200535e+00,-7.882597003162568061e-01,5.257155846993340376e+00,-4.437733164160995863e-02,-2.147064091232423166e+01,4.251723271415097649e+00,-2.148396808454294415e+01,4.946785513737135709e+00,1.318681175698783736e+00,-4.697666003080701813e+00,1.714167316237844219e+01,-2.624006350981513691e+00,-9.089191676375444118e+00,-8.644773324801040271e-02,6.431679454682965869e+00
1.106082414459169883e+01,1.077709592065036581e+01,4.328135413082821792e+00,6.747666163178675625e+00,-5.298177488569266735e+00,-2.750140983470763523e+00,-1.124453810319585045e+01,1.047450643014119862e+02,5.415983225887375241e-01,1.831568460000388754e+01,-1.095928019895621652e+01,5.602616922396329358e+00,1.217589518132521498e+01,1.485606057961336823e+00,-6.323461698714832657e+00,8.464091239337022898e+00,4.663895170155964998e+00,6.847657516223379481e+00,-1.318715290373098536e+00,1.029331771018282105e+01,7.012146672486011312e+00,-5.751886057144474762e+00,-1.352820627125054820e+01,5.049207180081561219e+00,1.031768949368870203e+01,-7.147023513240063686e+00,-1.103104585507806767e+01,-3.315540709511246575e+00,-2.220002576463267374e+00,-4.293760684875969069e+00,-9.704640884640930665e+00,3.247518115851913967e-01,-2.986179138556889878e+00,-1.439064736577574166e+00,-1.699856029894382914e+01,-8.471970935073144915e+00,4.915749939520270395e+00,1.010416721260120276e+01,-5.360580767832770377e+00,2.963883910005652211e+00,7.042482376515760700e-01,5.285882637365402203e+00,4.386405849180224692e+00,1.437536042250934543e+01,8.614602822611352906e+00,1.481890181227187187e+00,6.537567072744805863e+00,4.997782617590799781e+00,-6.893254067799340135e+00,5.150865665428625562e+00,1.102181686555372586e+01,5.099977487284837352e+00,-6.678792688124135069e+00,-4.596858708474851340e+00,1.253918963925481833e+01,-1.265123813477264214e+00,5.591812772899826811e+00,-6.848736201591338890e+00,-1.141306826526319362e+01,3.490777008439421181e+00,-4.992312023110981656e+00,-9.482922362838044350e+00,9.557684064771498456e+00,-2.408427269059261633e+00,4.333470972886262373e+00,4.306007885753502684e+00,-1.744806370660271355e+01,8.789506461599096099e+00,-1.630680737524661250e+00,7.533659558463623451e-01,-7.317568774774720453e+00,-1.626021567455890660e+00,6.939914337660219035e-01,-1.108076281010586150e+01,5.011141633615077140e+00,1.032446536319094221e+00,1.130626458890565367e+01,5.394159708646911966e+00,1.614974378954481438e+01,2.757041975473237816e+00,1.822793567886026622e+01,1.065823289160560527e+01,-9.967172572251115525e+00,-9.923473163431667743e+00,-4.075534400296931814e+00,-1.662297303277218674e+01,3.311569857791647919e+00,-5.183740379849004043e+00,-1.049629337837518861e+01,4.883536096912347801e+00,1.684531091335652153e+00,-2.753290320167098848e+00,1.754511788440286102e+00,-9.448420363393825738e+00,7.962774330148698176e+00,-6.338731997212660119e+00,2.071015998356910970e+01,-3.964967105686079130e+00,1.856694427586005958e+01,9.380975389986101476e+00
-2.588452491816467305e+00,4.810624016119980695e+00,-7.693100299467657166e+00,-1.340162918940397629e+00,-7.570704311317318691e+00,-1.071396521297403837e+01,-5.249908257542181822e+00,5.415983225887375241e-01,1.019539684439266409e+02,8.497221711162146196e-01,-5.137021990141097838e+00,-4.258499554527820585e+00,3.991216870742944511e+00,-6.717512890928776237e+00,7.198015412838355331e+00,-6.537690844493046605e+00,-1.488317709917986775e+01,3.578834398946266759e+00,-9.338283718748547457e+00,-2.718787231573452701e+00,6.722155165360636175e+00,1.256206076906977387e+01,9.642016696103649309e+00,-1.598089156711373349e+01,2.096765515504623867e+00,4.607018222041934230e+00,-4.330308988566421213e+00,-6.960093188577470613e+00,1.132182388277802459e-01,-2.739580401645433483e+01,1.221435771670057946e+01,1.707764642549084755e+01,-1.462422087908564095e+00,6.641014094614243746e+00,-1.464683333010363908e+00,-6.065013635194391739e+00,-8.243780901469985878e+00,-6.613762540166945314e+00,-2.267999580809328464e+01,-7.800151775732351744e+00,-5.317438435923338425e+00,9.405611053922077192e-01,2.562655115148505303e+00,9.438359314370694975e+00,-9.791326059819121852e+00,3.609023511303138587e+00,4.132488953950423927e+00,-1.771484899194584983e+01,1.095520100546889752e+00,2.696645111266738670e+00,-3.910562561929465719e+00,-2.025690273827952481e+01,2.809099720142810952e+00,-5.766469480719528029e+00,9.810426123503942719e+00,-3.923296061150903513e-02,1.147941733583238033e+00,-1.010224297545391359e+01,-5.845124812279738791e+00,-1.516678507395818976e+01,-1.613396856608144603e+01,8.635032673394984926e+00,4.296045604863180323e+00,-1.198881335505428325e+01,-1.184754083416020620e+01,8.217626885123010538e-01,4.731615420573747066e-01,-1.390590654071843701e+01,-1.261516049443910426e+01,-2.091717123429280178e+01,7.711984662579307148e+00,-2.044618052230810168e+00,-2.350226600649684805e+00,-9.670804037391448560e+00,1.845141669522205419e+01,4.115763095422025231e+00,4.206111506976843550e+00,-6.159996644736354554e+00,-3.989718846790039741e+00,-8.140436000310463882e+00,8.505732220510417108e+00,-1.390893180888714298e+01,5.917730925974324485e+00,1.124140109701553847e+01,-1.149933986536109387e+01,6.523689422370576807e+00,1.382146789969935508e-01,1.546889584285321106e+01,-4.545073899864902955e+00,1.147161067693264513e+01,1.502157311246853588e+01,-6.430662486852919635e+00,6.280135385632188871e+00,9.096627011666217344e-01,-7.040542408782548556e+00,4.486013884916475014e+00,2.493721726236316982e+01,6.772645162987132039e+00,2.021544018468626636e+00,-7.825391951952337166e+00
-1.079594418719497462e+01,5.037170002667251678e-01,1.874217152000207065e+01,4.461384814720513070e+00,-3.619752494597850756e+00,-1.242314940586206440e+01,-6.688787464474812872e+00,1.831568460000388754e+01,8.497221711162146196e-01,1.058091361186576194e+02,2.017396167364810811e-01,6.525405847157697004e+00,-1.612387153691241437e+01,2.740585400051553489e+00,-6.199395834749521050e+00,4.020944784895470470e+00,1.047463780531429300e+01,2.645287396542401748e+00,-2.379024849276591136e-01,-1.311390294010528379e+01,1.468050881196822388e+01,1.065134765124150285e+00,-3.099035305418575081e+00,5.599569850975030683e+00,6.624073413443106517e+00,-1.313127682455973400e+01,1.171862554247054611e+01,-6.433739626835240699e+00,1.756826761480284826e+00,-1.704607404434248608e+01,-2.161680730038503473e+00,-1.067709678254530781e+00,-7.333598282958431192e-01,-2.472415100513643438e+00,-8.131580081242951508e+00,-1.588850227461464826e+01,-2.017587091844808000e+00,3.711647159175079924e+00,-2.940025022863707704e+00,1.268827139807073401e+01,9.389936899503139145e+00,-6.196456203894560311e+00,8.447645047304751742e+00,-1.021628366396456045e+01,-1.484863397597469215e+00,5.819476021321765558e-01,-1.346557702936884837e+01,1.548594215919729500e+01,-3.277244848951783140e+00,3.616496972966832146e+00,1.383934875789529961e+01,-6.460490588024576653e+00,1.178724294220845126e+00,1.822233412191914681e+01,2.303940763982670603e+01,1.582120186524084282e+01,-1.143419401050875628e+01,9.469487106728394110e+00,9.311824323647567070e+00,-4.420541152088875769e+00,8.572645700402448554e+00,1.008030348096177953e+01,1.276072530705071806e+01,-2.240769342219798688e+01,3.261041609556180276e+00,-8.825825610564379531e+00,2.014161615966409258e+01,-1.969697390392101966e+01,1.164014271871535122e+01,1.826223782988642341e+01,-1.773721528768504996e+01,-2.721495897133646036e+00,1.522409427100501089e+00,2.424998587852765120e+00,-6.539267957150466160e+00,-1.070981351053717212e+01,9.766785672427593212e+00,-3.247604201026266235e-01,9.085008361097553831e+00,1.071968666751841326e+01,-9.683997322569949162e+00,-1.117809003259650069e+01,4.900014217695396468e+00,-9.880477823004676807e+00,-1.048139329620586535e-01,7.179857278611398996e+00,2.266843787180737313e-01,9.859191992392945636e+00,-1.488562738795709883e+00,8.522379783444213430e+00,-2.056709173961305126e+01,-3.757868529029281923e+00,-8.887918487545524826e+00,1.049363273639762362e+01,4.295973806235291015e+00,-6.970260795103842888e+00,-1.262871141139731890e+01,-4.479237616903268382e+00,1.326283918588581834e+01,5.118523252646330235e+00
